,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
1369478,2004,4,12,8,3,2004-12-08,WN,19393,WN,N789,2945,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,700,700,0,0,0,0,0700-0759,15,715,705,5,700,710,10,10,0,0,0700-0759,0,,0,60,70,50,1,256,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463383,2004,4,10,23,6,2004-10-23,CO,19704,CO,N17104,1500,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1400,1358,-2,0,0,-1,1400-1459,17,1415,1652,7,1705,1659,-6,0,0,-1,1700-1759,0,,0,185,181,157,1,1065,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844540,2004,4,11,28,7,2004-11-28,OO,20304,OO,N566SW,6118,14262,1426201,34262,PSP,"Palm Springs, CA",CA,6,California,91,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,1424,1439,15,15,1,1,1400-1459,6,1445,1515,4,1507,1519,12,12,0,0,1500-1559,0,,0,43,40,30,1,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543253,2004,3,9,14,2,2004-09-14,CO,19704,CO,N69333,1651,12953,1295301,31703,LGA,"New York, NY",NY,36,New York,22,11042,1104201,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1755,1757,2,2,0,0,1700-1759,31,1828,1938,5,1948,1943,-5,0,0,-1,1900-1959,0,,0,113,106,70,1,418,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421818,2004,3,9,13,1,2004-09-13,XE,20374,RU,N16511,3493,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1055,1050,-5,0,0,-1,1000-1059,15,1105,1212,4,1222,1216,-6,0,0,-1,1200-1259,0,,0,87,86,67,1,416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833683,2004,1,2,13,5,2004-02-13,MQ,20398,MQ,N842MQ,3954,13244,1324401,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,650,648,-2,0,0,-1,0600-0659,19,707,825,14,825,839,14,14,0,0,0800-0859,0,,0,95,111,78,1,491,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583621,2004,4,10,12,2,2004-10-12,EV,20366,EV,N864AS,4416,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13277,1327701,33277,MGM,"Montgomery, AL",AL,1,Alabama,51,1305,1305,0,0,0,0,1300-1359,23,1328,1444,3,1451,1447,-4,0,0,-1,1400-1459,0,,0,106,102,76,1,622,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186537,2004,4,12,18,6,2004-12-18,DH,20404,DH,N692BR,1243,12451,1245101,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,830,826,-4,0,0,-1,0800-0859,11,837,1001,8,1021,1009,-12,0,0,-1,1000-1059,0,,0,111,103,84,1,631,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202278,2004,4,12,11,6,2004-12-11,DH,20404,DH,N639BR,2019,13204,1320401,31454,MCO,"Orlando, FL",FL,12,Florida,33,12217,1221701,30255,HSV,"Huntsville, AL",AL,1,Alabama,51,1635,1630,-5,0,0,-1,1600-1659,14,1644,1718,11,1720,1729,9,9,0,0,1700-1759,0,,0,105,119,94,1,535,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875888,2004,2,5,22,6,2004-05-22,AA,19805,AA,N210AA,1189,13303,1330302,32467,MIA,"Miami, FL",FL,12,Florida,33,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,855,852,-3,0,0,-1,0800-0859,9,901,1034,12,1104,1046,-18,0,0,-2,1100-1159,0,,0,189,174,153,1,1121,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738973,2004,2,5,17,1,2004-05-17,UA,19977,UA,N774UA,902,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1015,1012,-3,0,0,-1,1000-1059,15,1027,1508,5,1529,1513,-16,0,0,-2,1500-1559,0,,0,194,181,161,1,1452,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752494,2004,3,8,19,4,2004-08-19,NW,19386,NW,N331NW,953,13244,1324401,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11278,1127801,30852,DCA,"Washington, DC",VA,51,Virginia,38,1820,1819,-1,0,0,-1,1800-1859,14,1833,2138,7,2120,2145,25,25,1,1,2100-2159,0,,0,120,146,125,1,762,4,0,0,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62142,2004,1,3,23,2,2004-03-23,UA,19977,UA,N574UA,1121,13204,1320401,31454,MCO,"Orlando, FL",FL,12,Florida,33,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1345,1337,-8,0,0,-1,1300-1359,12,1349,1513,11,1541,1524,-17,0,0,-2,1500-1559,0,,0,176,167,144,1,1005,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196286,2004,4,10,7,4,2004-10-07,WN,19393,WN,N398SW,1773,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14679,1467902,33570,SAN,"San Diego, CA",CA,6,California,91,2025,2035,10,10,0,0,2000-2059,5,2040,2128,2,2130,2130,0,0,0,0,2100-2159,0,,0,65,55,48,1,304,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178955,2004,2,6,7,1,2004-06-07,AS,19930,AS,,477,14831,1483102,32457,SJC,"San Jose, CA",CA,6,California,91,14747,1474702,30559,SEA,"Seattle, WA",WA,53,Washington,93,1859,,,,,,1800-1859,,,,,2100,,,,,,2100-2159,1,A,0,121,,,1,696,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49859,2004,2,5,14,5,2004-05-14,B6,20409,B6,N509JB,247,13796,1379601,32457,OAK,"Oakland, CA",CA,6,California,91,12954,1295401,32575,LGB,"Long Beach, CA",CA,6,California,91,1325,1329,4,4,0,0,1300-1359,17,1346,1448,5,1445,1453,8,8,0,0,1400-1459,0,,0,80,84,62,1,353,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996710,2004,3,8,27,5,2004-08-27,UA,19977,UA,N366UA,1254,14831,1483102,32457,SJC,"San Jose, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,620,618,-2,0,0,-1,0600-0659,15,633,941,8,950,949,-1,0,0,-1,0900-0959,0,,0,150,151,128,1,949,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771695,2004,4,12,26,7,2004-12-26,WN,19393,WN,N733SW,199,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,10529,1052902,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,1935,2110,95,95,1,6,1900-1959,13,2123,2206,6,2040,2212,92,92,1,6,2000-2059,0,,0,65,62,43,1,196,1,0,0,0,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858953,2004,4,10,24,7,2004-10-24,DL,19790,DL,N124DE,616,14747,1474702,30559,SEA,"Seattle, WA",WA,53,Washington,93,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2218,2231,13,13,0,0,2200-2259,20,2251,543,11,540,554,14,14,0,0,0001-0559,0,,0,262,263,232,1,2182,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099710,2004,1,1,25,7,2004-01-25,WN,19393,WN,N740,751,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14679,1467902,33570,SAN,"San Diego, CA",CA,6,California,91,1440,1440,0,0,0,0,1400-1459,20,1500,1540,5,1540,1545,5,5,0,0,1500-1559,0,,0,60,65,40,1,258,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216878,2004,3,8,8,7,2004-08-08,OH,20417,OH,N374CA,5627,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,13577,1357701,31135,MYR,"Myrtle Beach, SC",SC,45,South Carolina,37,1440,1454,14,14,0,0,1400-1459,15,1509,1614,3,1616,1617,1,1,0,0,1600-1659,0,,0,96,83,65,1,489,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113956,2004,1,3,20,6,2004-03-20,DL,19790,DL,N968DL,676,14986,1498602,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1845,1904,19,19,1,1,1800-1859,12,1916,2040,15,2019,2055,36,36,1,2,2000-2059,0,,0,94,111,84,1,445,2,19,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414951,2004,2,4,6,2,2004-04-06,AA,19805,AA,N5TGAA,2074,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1110,1107,-3,0,0,-1,1100-1159,11,1118,1507,9,1528,1516,-12,0,0,-1,1500-1559,0,,0,138,129,109,1,868,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646006,2004,1,2,27,5,2004-02-27,EV,20366,EV,N873AS,4264,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10868,1086802,30868,CAE,"Columbia, SC",SC,45,South Carolina,37,1930,1925,-5,0,0,-1,1900-1959,16,1941,2232,3,2250,2235,-15,0,0,-1,2200-2259,0,,0,140,130,111,1,922,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920871,2004,3,7,25,7,2004-07-25,UA,19977,UA,N910UA,441,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1750,1745,-5,0,0,-1,1700-1759,16,1801,1856,2,1924,1858,-26,0,0,-2,1900-1959,0,,0,94,73,55,1,334,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894564,2004,2,5,24,1,2004-05-24,FL,20437,FL,N921AT,256,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11721,1172101,31721,FNT,"Flint, MI",MI,26,Michigan,43,1240,1238,-2,0,0,-1,1200-1259,25,1303,1434,3,1429,1437,8,8,0,0,1400-1459,0,,0,109,119,91,1,644,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736156,2004,4,11,8,1,2004-11-08,US,20355,US,N515AU,301,14307,1430701,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1645,1642,-3,0,0,-1,1600-1659,10,1652,1757,3,1808,1800,-8,0,0,-1,1800-1859,0,,0,83,78,65,1,238,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397106,2004,1,2,26,4,2004-02-26,CO,19704,CO,N14230,1212,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,14843,1484302,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,1335,1333,-2,0,0,-1,1300-1359,55,1428,2009,5,1949,2014,25,25,1,1,1900-1959,0,,0,254,281,221,1,2007,9,0,0,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751198,2004,3,7,17,6,2004-07-17,AS,19930,AS,N968AS,525,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,14747,1474702,30559,SEA,"Seattle, WA",WA,53,Washington,93,1955,1951,-4,0,0,-1,1900-1959,15,2006,2203,8,2224,2211,-13,0,0,-1,2200-2259,0,,0,149,140,117,1,954,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541352,2004,3,9,22,3,2004-09-22,DL,19790,DL,N972DL,1737,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,15624,1562401,31504,VPS,"Valparaiso, FL",FL,12,Florida,33,956,952,-4,0,0,-1,0900-0959,14,1006,946,8,1008,954,-14,0,0,-1,1000-1059,0,,0,72,62,40,1,250,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583496,2004,3,8,1,7,2004-08-01,NW,19386,NW,N3324L,1240,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11977,1197701,31977,GRB,"Green Bay, WI",WI,55,Wisconsin,45,2204,2226,22,22,1,1,2200-2259,14,2240,2322,5,2259,2327,28,28,1,1,2200-2259,0,,0,55,61,42,1,252,2,22,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618056,2004,2,6,29,2,2004-06-29,HP,19991,HP,N303AW,150,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,15016,1501602,31123,STL,"St. Louis, MO",MO,29,Missouri,64,2243,2351,68,68,1,4,2200-2259,59,50,541,4,343,545,122,122,1,8,0001-0559,0,,0,180,234,171,1,1372,6,13,0,54,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821989,2004,4,10,17,7,2004-10-17,CO,19704,CO,N32404,365,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,13204,1320401,31454,MCO,"Orlando, FL",FL,12,Florida,33,1600,1559,-1,0,0,-1,1600-1659,21,1620,1907,7,1927,1914,-13,0,0,-1,1900-1959,0,,0,147,135,107,1,853,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561508,2004,2,6,25,5,2004-06-25,MQ,20398,MQ,N845MQ,3979,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14730,1473002,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,1319,1315,-4,0,0,-1,1300-1359,18,1333,1522,3,1527,1525,-2,0,0,-1,1500-1559,0,,0,68,70,49,1,286,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632781,2004,3,9,20,1,2004-09-20,OH,20417,OH,N941CA,5485,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,12217,1221701,30255,HSV,"Huntsville, AL",AL,1,Alabama,51,940,939,-1,0,0,-1,0900-0959,13,952,938,3,955,941,-14,0,0,-1,0900-0959,0,,0,75,62,46,1,325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115944,2004,4,11,15,1,2004-11-15,AA,19805,AA,N223AA,446,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,2105,2111,6,6,0,0,2100-2159,17,2128,46,4,41,50,9,9,0,0,0001-0559,0,,0,156,159,138,1,1172,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993069,2004,3,7,11,7,2004-07-11,MQ,20398,MQ,N375AE,3405,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14842,1484201,34842,SJT,"San Angelo, TX",TX,48,Texas,74,949,942,-7,0,0,-1,0900-0959,27,1009,1103,3,1113,1106,-7,0,0,-1,1100-1159,0,,0,84,84,54,1,228,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059518,2004,1,2,29,7,2004-02-29,MQ,20398,MQ,N641MQ,4178,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1839,1859,20,20,1,1,1800-1859,28,1927,2015,12,1949,2027,38,38,1,2,1900-1959,0,,0,130,148,108,1,642,3,0,0,32,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341439,2004,3,7,24,6,2004-07-24,XE,20374,RU,N26549,3222,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,10693,1069301,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1530,1533,3,3,0,0,1500-1559,15,1548,1716,12,1726,1728,2,2,0,0,1700-1759,0,,0,116,115,88,1,657,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818554,2004,3,8,1,7,2004-08-01,WN,19393,WN,N749SW,1536,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1345,1415,30,30,1,2,1300-1359,41,1456,1540,7,1455,1547,52,52,1,3,1400-1459,0,,0,70,92,44,1,256,2,16,0,22,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384998,2004,1,3,31,3,2004-03-31,AS,19930,AS,N981AS,354,14747,1474702,30559,SEA,"Seattle, WA",WA,53,Washington,93,13796,1379601,32457,OAK,"Oakland, CA",CA,6,California,91,1700,1735,35,35,1,2,1700-1759,8,1743,1909,6,1903,1915,12,12,0,0,1900-1959,0,,0,123,100,86,1,671,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802609,2004,2,4,1,4,2004-04-01,AA,19805,AA,N415AA,1255,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1530,1524,-6,0,0,-1,1500-1559,13,1537,1608,4,1627,1612,-15,0,0,-1,1600-1659,0,,0,57,48,31,1,190,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308239,2004,2,5,30,7,2004-05-30,DH,20404,DH,N413FJ,6184,13244,1324401,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,1140,1153,13,13,0,0,1100-1159,22,1215,1422,5,1410,1427,17,17,1,1,1400-1459,0,,0,90,94,67,1,403,2,3,0,4,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981545,2004,4,11,23,2,2004-11-23,MQ,20398,MQ,N693AE,3658,13244,1324401,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,914,905,-9,0,0,-1,0900-0959,15,920,1127,15,1050,1142,52,52,1,3,1000-1059,0,,0,96,157,127,1,432,2,0,0,52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925429,2004,2,4,21,3,2004-04-21,WN,19393,WN,N456,2211,14893,1489301,33192,SMF,"Sacramento, CA",CA,6,California,91,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,755,755,0,0,0,0,0700-0759,12,807,903,4,915,907,-8,0,0,-1,0900-0959,0,,0,80,72,56,1,373,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340111,2004,4,11,3,3,2004-11-03,UA,19977,UA,,920,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1122,,,,,,1100-1159,,,,,1639,,,,,,1600-1659,1,A,0,197,,,1,1452,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218288,2004,1,3,9,2,2004-03-09,OH,20417,OH,N391CA,5859,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,11423,1142302,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,2115,2114,-1,0,0,-1,2100-2159,12,2126,2140,3,2155,2143,-12,0,0,-1,2100-2159,0,,0,100,89,74,1,505,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131465,2004,4,11,2,2,2004-11-02,UA,19977,UA,N371UA,328,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2100,2054,-6,0,0,-1,2100-2159,8,2102,2337,5,2343,2342,-1,0,0,-1,2300-2359,0,,0,103,108,95,1,641,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373208,2004,2,4,8,4,2004-04-08,AA,19805,AA,N237AA,1920,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,814,814,0,0,0,0,0800-0859,51,905,1001,3,933,1004,31,31,1,2,0900-0959,0,,0,79,110,56,1,337,2,0,0,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803946,2004,2,4,7,3,2004-04-07,OH,20417,OH,N964CA,5134,10868,1086802,30868,CAE,"Columbia, SC",SC,45,South Carolina,37,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,1225,1220,-5,0,0,-1,1200-1259,10,1230,1341,3,1359,1344,-15,0,0,-1,1300-1359,0,,0,94,84,71,1,404,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682575,2004,4,11,6,6,2004-11-06,AA,19805,AA,N584AA,1752,15016,1501602,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,820,816,-4,0,0,-1,0800-0859,12,828,1146,6,1158,1152,-6,0,0,-1,1100-1159,0,,0,158,156,138,1,1056,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912303,2005,3,8,1,1,2005-08-01,AA,19805,AA,N548AA,488,13495,1349501,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1059,1105,6,6,0,0,1000-1059,10,1115,1220,12,1230,1232,2,2,0,0,1200-1259,0,,0,91,87,65,1,448,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963835,2005,3,7,5,2,2005-07-05,WN,19393,WN,N320,1339,10693,1069301,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,10599,1059902,30599,BHM,"Birmingham, AL",AL,1,Alabama,51,1435,1450,15,15,1,1,1400-1459,8,1458,1529,2,1520,1531,11,11,0,0,1500-1559,0,,0,45,41,31,1,177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828908,2005,3,9,29,4,2005-09-29,WN,19393,WN,N797,236,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,12339,1233902,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1725,1820,55,55,1,3,1700-1759,11,1831,7,3,2320,10,50,50,1,3,2300-2359,0,,0,235,230,216,1,1814,8,7,0,0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245841,2005,2,4,23,6,2005-04-23,US,20355,US,N522AU,1468,11057,1105702,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,1930,1928,-2,0,0,-1,1900-1959,14,1942,2040,9,2058,2049,-9,0,0,-1,2000-2059,0,,0,88,81,58,1,366,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512179,2005,4,11,8,2,2005-11-08,NW,19386,NW,N533US,646,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,14635,1463501,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,1014,1117,63,63,1,4,1000-1059,13,1130,1522,5,1435,1527,52,52,1,3,1400-1459,0,,0,201,190,172,1,1416,6,52,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
